,phrase,label,sentiment,subjectivity,language,count
Deutschen Wetterdienst,Deutschen Wetterdienst,LOC,0.0,0.0,de,1
Griechen,Griechen,LOC,-1.0,0.0,de,1
Boiling Water,Boiling Water,LOC,-0.2333333333333333,0.0,de,1
Kreisbrandinspektion Erlangen-Höchstadt,Kreisbrandinspektion Erlangen-Höchstadt,LOC,0.0,0.0,de,1
Unterfranken,Unterfranken,LOC,0.0,0.0,de,1
Feuertonne,Feuertonne,LOC,0.0,0.0,de,1
Bundesstraße lahm,Bundesstraße lahm,LOC,-1.0,0.0,de,1
Gebirgsgauen,Gebirgsgauen,LOC,0.7,0.0,de,1
Europäische Rechnungshof,Europäische Rechnungshof,LOC,0.0,1.0,de,1
ERH,ERH,LOC,0.0,1.0,de,1
Rauchwolken,Rauchwolken,LOC,0.0,0.0,de,1
Dutzenden,Dutzenden,LOC,0.0,1.0,de,1
Präfektur und de…,Präfektur und de…,LOC,0.0,0.0,de,1
dreißig-neun Grad,dreißig-neun Grad,LOC,0.0,1.0,de,1
Verdammte Sonne,Verdammte Sonne,LOC,0.0,0.0,de,1
Thymari,Thymari,LOC,-0.85,0.0,de,1
Land Tirol,Land Tirol,LOC,-0.7,0.0,de,1
Herz-Jesu-Feuer,Herz-Jesu-Feuer,LOC,-0.7,0.0,de,1
Bekämp,Bekämp,LOC,0.0,0.0,de,1
Waldbrandprävention,Waldbrandprävention,LOC,0.0,0.0,de,1
Wachenheim/Weinstraße,Wachenheim/Weinstraße,LOC,0.0,0.0,de,1
Landtag +++ Waldbrand,Landtag +++ Waldbrand,LOC,0.0,0.0,de,1
Odenwald +++ Kronberg,Odenwald +++ Kronberg,LOC,0.0,0.0,de,1
Forum,Forum,LOC,0.0,0.0,de,1
Burg,Burg,LOC,0.0,0.0,de,1
Luxemburg,Luxemburg,LOC,0.0,0.0,de,1
Wiedemar,Wiedemar,LOC,0.0,0.0,de,1
Baiersdorf,Baiersdorf,LOC,0.0,0.0,de,1
Röttenbach,Röttenbach,LOC,0.0,0.0,de,1
Bezirk Izmir,Bezirk Izmir,LOC,0.0,0.0,de,1
Huelva,Huelva,LOC,-0.7,0.0,de,1
Stadt zmir,Stadt zmir,LOC,0.7,0.0,de,1
Ägäisküste,Ägäisküste,LOC,0.7,0.0,de,1
Kolkwitz,Kolkwitz,LOC,0.0,0.0,de,1
Scott…,Scott…,LOC,-0.7,0.0,de,1
Saarland,Saarland,LOC,0.0,0.0,de,1
Landratsamt Erlangen-Höchst,Landratsamt Erlangen-Höchst,LOC,-1.0,0.0,de,1
gefährlic,gefährlic,LOC,0.0,0.0,de,1
Deo,Deo,LOC,0.0,0.0,de,1
Leoben,Leoben,LOC,0.0,0.0,de,1
Jäger,Jäger,LOC,0.0,0.0,de,1
Elster,Elster,LOC,-0.7,0.0,de,1
Prince Albert,Prince Albert,LOC,0.7,0.0,de,1
Westküste,Westküste,LOC,1.0,0.0,de,1
Walbränden,Walbränden,LOC,0.0,0.0,de,1
Statistischen Bundesamts,Statistischen Bundesamts,LOC,0.0,0.0,de,1
Erdrutsch,Erdrutsch,LOC,0.0,0.0,de,1
Flin Flon,Flin Flon,LOC,0.0,0.0,de,1
Saskat,Saskat,LOC,0.0,0.0,de,1
Manito,Manito,LOC,0.0,0.0,de,1
Schierke im Harz,Schierke im Harz,LOC,0.0,0.0,de,1
Kleinen Winterberg,Kleinen Winterberg,LOC,0.7,0.0,de,1
Feueralarm im Harz!,Feueralarm im Harz!,LOC,0.0,0.0,de,1
Mittwochvo,Mittwochvo,LOC,0.0,0.0,de,1
Wernigeröder,Wernigeröder,LOC,0.0,0.0,de,1
Fulda,Fulda,LOC,0.0,0.0,de,1
Landes Hessen,Landes Hessen,LOC,0.0,0.0,de,1
Heidesee,Heidesee,LOC,0.0,0.0,de,1
Nacht,Nacht,LOC,0.0,0.0,de,1
Sprengplatzes,Sprengplatzes,LOC,-0.7,0.0,de,1
Brandenburg +++ Spanien,Brandenburg +++ Spanien,LOC,0.0,0.0,de,1
Waldbrand-Gefahr,Waldbrand-Gefahr,LOC,0.0,0.0,de,1
sa…,sa…,LOC,0.0,0.0,de,1
Gießen,Gießen,LOC,0.0,0.0,de,1
12.05.202...,12.05.202...,LOC,0.7,0.0,de,1
Altkönigs,Altkönigs,LOC,0.0,0.0,de,1
Bundesweit,Bundesweit,LOC,-0.35,0.5,de,1
Heidehäuse…,Heidehäuse…,LOC,0.7,0.0,de,1
Hitze-Unwetter,Hitze-Unwetter,LOC,0.0,0.0,de,1
Cosco,Cosco,LOC,0.0,0.0,de,1
Landkreis Elbe-Elster,Landkreis Elbe-Elster,LOC,0.0,0.0,de,1
BILD-Interview,BILD-Interview,LOC,0.0,0.0,de,1
Twitter,Twitter,LOC,0.0,0.0,de,1
Brand im Reinhardswald,Brand im Reinhardswald,LOC,0.0,0.0,de,1
Dürre-Monitor,Dürre-Monitor,LOC,-1.0,0.0,de,1
Algarve,Algarve,LOC,0.7,0.0,de,1
Meeresspiegels,Meeresspiegels,LOC,0.07500000000000001,0.0,de,1
Freistaates,Freistaates,LOC,0.7,0.0,de,1
Einschätz,Einschätz,LOC,0.7,0.0,de,1
Extrem-Hitze,Extrem-Hitze,LOC,0.0,0.0,de,1
Extreme Hitzewelle,Extreme Hitzewelle,LOC,0.0,1.0,de,1
Unwetterpotenzial,Unwetterpotenzial,LOC,0.0,1.0,de,1
Berchtesgaden,Berchtesgaden,LOC,0.0,0.0,de,1
Jerusalemer,Jerusalemer,LOC,0.0,0.0,de,1
Jerusalems,Jerusalems,LOC,0.35,0.5,de,1
Lübben,Lübben,LOC,0.0,0.0,de,1
Medienbe,Medienbe,LOC,0.0,0.0,de,1
Lösch-Mission,Lösch-Mission,LOC,0.0,0.0,de,1
Löschflugzeugen,Löschflugzeugen,LOC,0.85,0.0,de,1
ko…,ko…,LOC,0.0,0.0,de,1
Zermatt,Zermatt,LOC,0.0,0.0,de,1
Ocean Cou,Ocean Cou,LOC,0.0,0.0,de,1
Kaliforn,Kaliforn,LOC,-1.0,0.0,de,1
Trenton,Trenton,LOC,0.0,0.0,de,1
Charkiw +++,Charkiw +++,LOC,0.0,0.0,de,1
Bezirk Isjum,Bezirk Isjum,LOC,0.0,0.0,de,1
Oblast Charkiw,Oblast Charkiw,LOC,0.0,0.0,de,1
Tennenlohe,Tennenlohe,LOC,0.0,0.0,de,1
Siche…,Siche…,LOC,0.0,0.0,de,1
Sporthalle,Sporthalle,LOC,0.0,0.0,de,1
Unwettern,Unwettern,LOC,0.7,0.0,de,1
Gewitter,Gewitter,LOC,0.7,0.0,de,1
Vorarlberger,Vorarlberger,LOC,-0.7,0.0,de,1
Mecklenburg,Mecklenburg,LOC,0.0,0.0,de,1
Gase,Gase,LOC,0.0,0.0,de,1
Bay,Bay,LOC,0.0,0.0,de,1
Segelflugplatzes,Segelflugplatzes,LOC,0.7,0.0,de,1
Höchsttemperaturen,Höchsttemperaturen,LOC,0.0,0.0,de,1
Flächenlandes wüte…,Flächenlandes wüte…,LOC,-0.7,0.0,de,1
Bodetal,Bodetal,LOC,0.0,0.0,de,1
Oberpfalz si…,Oberpfalz si…,LOC,0.0,0.0,de,1
vo…,vo…,LOC,0.7,0.0,de,1
Ganzalm,Ganzalm,LOC,0.0,0.0,de,1
Lehof,Lehof,LOC,0.0,0.0,de,1
Swiss Re,Swiss Re,LOC,0.0,0.0,de,1
Victoria vo…,Victoria vo…,LOC,0.0,0.0,de,1
Bayreuth,Bayreuth,LOC,0.0,0.0,de,1
Dahme-Spreewald,Dahme-Spreewald,LOC,-0.7,0.0,de,1
Landesumweltministeriums,Landesumweltministeriums,LOC,0.0,0.0,de,1
Bezirk Bruck-Mürzzuschlag,Bezirk Bruck-Mürzzuschlag,LOC,0.0,0.0,de,1
Wildalpen,Wildalpen,LOC,0.0,0.0,de,1
Liezen,Liezen,LOC,0.0,0.0,de,1
Scheibbs,Scheibbs,LOC,0.0,0.0,de,1
Melk,Melk,LOC,0.0,0.0,de,1
Ansbach,Ansbach,LOC,0.0,0.0,de,1
Anklam,Anklam,LOC,0.0,0.0,de,1
B199,B199,LOC,0.0,0.0,de,1
Iven,Iven,LOC,0.0,0.0,de,1
Waldbrand am Großen Feldberg +++ Liveblog,Waldbrand am Großen Feldberg +++ Liveblog,LOC,0.7,0.0,de,1
Großen Feldberg,Großen Feldberg,LOC,0.0,0.0,de,1
Katastrophenalarm,Katastrophenalarm,LOC,0.0,0.0,de,1
Kontrolle +++,Kontrolle +++,LOC,0.0,0.0,de,1
Andernach,Andernach,LOC,0.0,0.0,de,1
St…,St…,LOC,0.0,0.0,de,1
Leithagebirge,Leithagebirge,LOC,0.0,0.0,de,1
Eisenstadt,Eisenstadt,LOC,0.7,0.0,de,1
Amstetten,Amstetten,LOC,0.0,0.0,de,1
Waidhofen an der Ybbs,Waidhofen an der Ybbs,LOC,0.0,0.0,de,1
Nachbargebieten,Nachbargebieten,LOC,0.0,0.0,de,1
Landkreises,Landkreises,LOC,0.0,0.0,de,1
Ebermannsdorf,Ebermannsdorf,LOC,0.0,0.0,de,1
Hof,Hof,LOC,0.7,0.0,de,1
Oberfranken,Oberfranken,LOC,0.7,0.0,de,1
Na…,Na…,LOC,0.0,0.0,de,1
Zeithainer,Zeithainer,LOC,0.0,0.0,de,1
Vie…,Vie…,LOC,-1.0,0.0,de,1
Dresden-Nord,Dresden-Nord,LOC,0.0,0.0,de,1
Bundeslands,Bundeslands,LOC,-0.5,0.5,de,1
Verbandsgemeinde Lieb… [+534 chars,Verbandsgemeinde Lieb… [+534 chars,LOC,0.0,0.0,de,1
Krimmler Wasserfällen,Krimmler Wasserfällen,LOC,-1.0,0.0,de,1
Landratsamt Meißen n…,Landratsamt Meißen n…,LOC,0.0,0.0,de,1
Waldbr… [+1327 chars,Waldbr… [+1327 chars,LOC,0.0,0.0,de,1
Raimu,Raimu,LOC,0.0,0.0,de,1
Meißen mi…,Meißen mi…,LOC,0.0,0.0,de,1
Madre-Feuer,Madre-Feuer,LOC,0.0,0.0,de,1
Sommerwinde,Sommerwinde,LOC,0.0,0.0,de,1
Kreis San Luis Obispo,Kreis San Luis Obispo,LOC,0.0,0.0,de,1
Großflächiger Waldbrand,Großflächiger Waldbrand,LOC,0.0,0.0,de,1
sächsisch-brandenburgischen Grenze,sächsisch-brandenburgischen Grenze,LOC,0.0,0.0,de,1
kämpfen me…,kämpfen me…,LOC,0.0,0.0,de,1
Katastrophenalar…,Katastrophenalar…,LOC,0.0,0.0,de,1
Radebeul-Wahnsdorf,Radebeul-Wahnsdorf,LOC,0.0,0.0,de,1
Wald-,Wald-,LOC,0.0,0.0,de,1
Vegetationsbrand,Vegetationsbrand,LOC,0.0,0.0,de,1
Landratsamtes Saa…,Landratsamtes Saa…,LOC,0.0,0.0,de,1
Mürzzuschlag,Mürzzuschlag,LOC,0.0,0.0,de,1
Donnerstagnach,Donnerstagnach,LOC,0.0,0.0,de,1
Sachsen-Brand,Sachsen-Brand,LOC,0.7,0.0,de,1
Rande d…,Rande d…,LOC,0.0,0.0,de,1
Saalfeld Wald,Saalfeld Wald,LOC,0.0,0.0,de,1
Latschenfeld,Latschenfeld,LOC,0.0,0.0,de,1
Brandsaison,Brandsaison,LOC,0.0,0.0,de,1
Griechenla,Griechenla,LOC,0.0,0.0,de,1
Brandburg,Brandburg,LOC,0.0,0.0,de,1
Notfall-Fonds,Notfall-Fonds,LOC,0.0,0.0,de,1
Ath,Ath,LOC,0.0,0.0,de,1
Ruß,Ruß,LOC,0.0,0.0,de,1
Waldbrandzeit,Waldbrandzeit,LOC,0.0,0.0,de,1
mv,mv,LOC,0.0,0.0,de,1
Land Salzburg,Land Salzburg,LOC,0.0,1.0,de,1
Sta…,Sta…,LOC,0.0,0.0,de,1
Sengscheid,Sengscheid,LOC,0.0,0.0,de,1
Waffenruhe,Waffenruhe,LOC,0.0,0.0,de,1
Gazastreifen,Gazastreifen,LOC,0.0,0.0,de,1
Schnee,Schnee,LOC,0.0,0.0,de,1
Onlinenetzwerken,Onlinenetzwerken,LOC,0.0,0.0,de,1
Oberwallis Schnee,Oberwallis Schnee,LOC,0.0,0.0,de,1
Matterhorn Gotthard Bahn,Matterhorn Gotthard Bahn,LOC,0.0,0.0,de,1
Viege,Viege,LOC,0.0,0.0,de,1
Grumbach,Grumbach,LOC,0.0,0.0,de,1
Vogelsbergkreis,Vogelsbergkreis,LOC,0.7,0.0,de,1
Wallennrod,Wallennrod,LOC,0.4666666666666666,0.3333333333333333,de,1
Vogelsbergkreis brann,Vogelsbergkreis brann,LOC,0.0,0.0,de,1
Ludwigslust,Ludwigslust,LOC,0.0,0.0,de,1
Heiligenblut,Heiligenblut,LOC,0.0,0.0,de,1
Gössering,Gössering,LOC,0.0,0.0,de,1
Vinschgauer,Vinschgauer,LOC,0.7,0.0,de,1
Geländes,Geländes,LOC,0.0,0.0,de,1
warnen,warnen,LOC,-0.7,0.0,de,1
warn…,warn…,LOC,0.0,0.0,de,1
Frühlingshafte,Frühlingshafte,LOC,0.0,1.0,de,1
traditionel…,traditionel…,LOC,0.0,0.0,de,1
Maschin,Maschin,LOC,0.0,0.0,de,1
Verbandsgemeinde Lieb…,Verbandsgemeinde Lieb…,LOC,0.0,0.0,de,1
Brandgebiet,Brandgebiet,LOC,-0.7,0.0,de,1
Saalfelder Höh,Saalfelder Höh,LOC,0.0,0.0,de,1
Bundespolizei,Bundespolizei,LOC,0.0,0.0,de,1
nu…,nu…,LOC,0.0,0.0,de,1
Rai…,Rai…,LOC,0.0,0.0,de,1
Darmstadt,Darmstadt,LOC,0.0,0.0,de,1
Galiciens,Galiciens,LOC,-1.0,0.0,de,1
Feuer im Wald,Feuer im Wald,LOC,0.0,0.0,de,1
Landratsamtes Saalf,Landratsamtes Saalf,LOC,0.0,0.0,de,1
Torgau,Torgau,LOC,0.7,0.0,de,1
Landratsamtes Saalfeld-Rudols,Landratsamtes Saalfeld-Rudols,LOC,0.0,0.0,de,1
Weißwasser,Weißwasser,LOC,0.0,0.0,de,1
Brand am,Brand am,LOC,0.0,0.0,de,1
Nationalpark-Service,Nationalpark-Service,LOC,-0.7,0.0,de,1
Ruden,Ruden,LOC,0.0,0.0,de,1
Garmisch-Partenkirchen,Garmisch-Partenkirchen,LOC,0.2333333333333333,0.0,de,1
Kempten,Kempten,LOC,0.2333333333333333,0.0,de,1
Montoni-Berg,Montoni-Berg,LOC,0.7,0.0,de,1
vi…,vi…,LOC,0.0,0.0,de,1
Liechtenstein,Liechtenstein,LOC,0.0,0.0,de,1
Unterkärnten,Unterkärnten,LOC,0.0,0.0,de,1
Burg…,Burg…,LOC,0.0,0.0,de,1
ver…,ver…,LOC,0.0,0.5,de,1
Geraer,Geraer,LOC,0.0,0.0,de,1
Tagesspiegel Checkpoint,Tagesspiegel Checkpoint,LOC,0.0,0.0,de,1
Lag…,Lag…,LOC,0.0,0.0,de,1
Landratsamts Saalfeld,Landratsamts Saalfeld,LOC,0.0,0.0,de,1
Promi-Metropole,Promi-Metropole,LOC,0.0,0.0,de,1
umgräbt,umgräbt,LOC,-1.0,0.0,de,1
Brand am Brocken,Brand am Brocken,LOC,0.0,0.0,de,1
Brandgebietes,Brandgebietes,LOC,0.0,0.0,de,1
Flughafen Marseille,Flughafen Marseille,LOC,0.0,0.0,de,1
Flächenbrandes,Flächenbrandes,LOC,0.0,0.0,de,1
Waldbrand bed…,Waldbrand bed…,LOC,0.0,0.0,de,1
Di…,Di…,LOC,0.0,0.0,de,1
Großer Waldbrand,Großer Waldbrand,LOC,0.7,0.0,de,1
Landratsamts Saalfeld-Rudolstadt,Landratsamts Saalfeld-Rudolstadt,LOC,0.0,0.0,de,1
F…,F…,LOC,0.7,0.0,de,1
Proble…,Proble…,LOC,0.0,0.0,de,1
Bodenfeuer,Bodenfeuer,LOC,0.0,0.0,de,1
lsw,lsw,LOC,0.0,0.0,de,1
Flughafen von Frankreich,Flughafen von Frankreich,LOC,0.0,0.0,de,1
Les Pennes-Mirabeau,Les Pennes-Mirabeau,LOC,0.0,0.0,de,1
Fr…,Fr…,LOC,0.0,0.0,de,1
Hafe…,Hafe…,LOC,0.0,0.0,de,1
Côte,Côte,LOC,0.7,0.0,de,1
Andong,Andong,LOC,0.0,0.0,de,1
Wörthersee-Ostbucht,Wörthersee-Ostbucht,LOC,0.0,0.0,de,1
Wörthersee,Wörthersee,LOC,0.0,0.0,de,1
Hotel Wörthersee,Hotel Wörthersee,LOC,0.0,0.0,de,1
Bitcoin-Besitzer,Bitcoin-Besitzer,LOC,0.2333333333333333,0.6666666666666666,de,1
Regierungspräsidium Darm…,Regierungspräsidium Darm…,LOC,0.0,0.0,de,1
Landkreis Ludwigsburg,Landkreis Ludwigsburg,LOC,0.0,0.0,de,1
Sonntag,Sonntag,LOC,-0.7,0.0,de,1
Edmundsklamm,Edmundsklamm,LOC,0.0,0.0,de,1
Großbrand auf der,Großbrand auf der,LOC,0.0,0.0,de,1
Ostasiens,Ostasiens,LOC,-0.15000000000000002,0.0,de,1
Verheerend,Verheerend,LOC,-1.0,0.0,de,1
FOCUS-online-Redakteur,FOCUS-online-Redakteur,LOC,-0.15000000000000002,0.0,de,1
Nachbarschaftshilfe,Nachbarschaftshilfe,LOC,0.0,0.0,de,1
Tempel,Tempel,LOC,0.0,0.0,de,1
Katastrophenschu,Katastrophenschu,LOC,-1.0,0.0,de,1
Grand Canyon Nationalpark,Grand Canyon Nationalpark,LOC,0.0,0.0,de,1
Land…,Land…,LOC,0.0,0.0,de,1
Toskana,Toskana,LOC,0.0,0.0,de,1
Können,Können,LOC,0.0,0.0,de,1
Zeithain u…,Zeithain u…,LOC,0.0,0.3333333333333333,de,1
Landesforst,Landesforst,LOC,-1.0,0.0,de,1
Spezialflugzeuge,Spezialflugzeuge,LOC,0.0,0.0,de,1
Puertollano,Puertollano,LOC,0.0,0.0,de,1
(47) zum,(47) zum,LOC,0.0,0.0,de,1
Serien-Brandstifter,Serien-Brandstifter,LOC,0.0,0.0,de,1
Evendorf,Evendorf,LOC,0.0,0.0,de,1
Feuer-Alarm,Feuer-Alarm,LOC,0.0,0.0,de,1
Egestorf,Egestorf,LOC,0.0,0.0,de,1
Eberswalde,Eberswalde,LOC,0.0,0.0,de,1
Osterzündler,Osterzündler,LOC,0.0,0.0,de,1
Ex-Feuerwehrmann,Ex-Feuerwehrmann,LOC,0.0,0.0,de,1
B… Kopiere,B… Kopiere,LOC,-0.85,0.0,de,1
Kiefernwäldern,Kiefernwäldern,LOC,0.0,0.0,de,1
Utah,Utah,LOC,0.0,0.0,de,1
Waldbrandzentrale,Waldbrandzentrale,LOC,-0.7,0.0,de,1
Lüneburg,Lüneburg,LOC,-0.7,0.0,de,1
Ha…,Ha…,LOC,0.0,0.0,de,1
Wiesbaden,Wiesbaden,LOC,0.0,0.0,de,1
Lützelbach,Lützelbach,LOC,0.0,0.0,de,1
Teilsperre,Teilsperre,LOC,0.0,0.0,de,1
Waldbrand-Kosten,Waldbrand-Kosten,LOC,0.7,0.0,de,1
Artikelzusammenfassung,Artikelzusammenfassung,LOC,-0.15000000000000002,0.0,de,1
Historisches Hotel,Historisches Hotel,LOC,-0.7,0.0,de,1
Syriens,Syriens,LOC,-0.7,0.0,de,1
Latakia,Latakia,LOC,0.0,0.0,de,1
Grand-Canyon-Nationalpark,Grand-Canyon-Nationalpark,LOC,0.0,0.0,de,1
Nordra,Nordra,LOC,0.0,0.0,de,1
Waldbrandsituation,Waldbrandsituation,LOC,0.0,0.0,de,1
Marseilles,Marseilles,LOC,0.0,0.0,de,1
Brandenburger Landesregierung,Brandenburger Landesregierung,LOC,1.0,0.0,de,1
extre…,extre…,LOC,0.0,0.0,de,1
zweitg…,zweitg…,LOC,0.0,0.0,de,1
Hektar Pinienwald,Hektar Pinienwald,LOC,0.0,0.0,de,1
Schlimmeres,Schlimmeres,LOC,0.0,0.0,de,1
Feuervortex,Feuervortex,LOC,0.0,0.0,de,1
Arnsberg/,Arnsberg/,LOC,0.0,0.0,de,1
Arns…,Arns…,LOC,0.0,0.0,de,1
Mainz,Mainz,LOC,0.0,0.0,de,1
Landeszentrums Wald,Landeszentrums Wald,LOC,0.0,0.0,de,1
Sant Josep,Sant Josep,LOC,0.0,0.0,de,1
Sizilien,Sizilien,LOC,0.0,1.0,de,1
Lesbos,Lesbos,LOC,0.0,1.0,de,1
Caminomorisco,Caminomorisco,LOC,0.7,0.0,de,1
Payerbach,Payerbach,LOC,1.0,0.0,de,1
Frühlingsbeginns,Frühlingsbeginns,LOC,0.7,0.0,de,1
Vorläufiges,Vorläufiges,LOC,0.0,0.0,de,1
Hahoe,Hahoe,LOC,-0.85,0.0,de,1
Sü… Kopiere,Sü… Kopiere,LOC,-0.85,0.0,de,1
Breitenberg,Breitenberg,LOC,0.0,0.0,de,1
Hohenems,Hohenems,LOC,0.0,0.0,de,1
Stadt Sancheong,Stadt Sancheong,LOC,0.0,0.0,de,1
Nationalpa…,Nationalpa…,LOC,0.0,0.0,de,1
niedergebrann…,niedergebrann…,LOC,-0.7,0.0,de,1
apokalyptisc,apokalyptisc,LOC,-1.0,0.0,de,1
Stadt Eskişehir,Stadt Eskişehir,LOC,0.0,0.0,de,1
zweitgrö…,zweitgrö…,LOC,0.0,0.0,de,1
Souni,Souni,LOC,0.0,0.0,de,1
Klimaherausforderungen,Klimaherausforderungen,LOC,0.0,0.0,de,1
Klimahera,Klimahera,LOC,0.0,0.0,de,1
Gounsa-Tempel,Gounsa-Tempel,LOC,0.0,0.0,de,1
Bezirk Uiseong,Bezirk Uiseong,LOC,0.0,0.0,de,1
Einsetzender Regen,Einsetzender Regen,LOC,0.7,0.0,de,1
Naturpark Lüneburger Heide,Naturpark Lüneburger Heide,LOC,0.0,0.0,de,1
Phoenix,Phoenix,LOC,0.0,0.0,de,1
Grand Canyon Nationalparks,Grand Canyon Nationalparks,LOC,0.0,0.0,de,1
Dresdner,Dresdner,LOC,0.0,0.0,de,1
Black Canyon,Black Canyon,LOC,0.0,0.0,de,1
Bodenvegetation,Bodenvegetation,LOC,0.0,0.0,de,1
Grein,Grein,LOC,0.0,0.0,de,1
Bezirk Perg,Bezirk Perg,LOC,0.0,0.0,de,1
Sankt Pankraz,Sankt Pankraz,LOC,0.0,0.0,de,1
Bezirk Kirchdorf,Bezirk Kirchdorf,LOC,0.0,0.0,de,1
Rax-Schneeb…,Rax-Schneeb…,LOC,0.0,0.0,de,1
Can Xomeu,Can Xomeu,LOC,0.5,0.0,de,1
Sant Jordi…,Sant Jordi…,LOC,0.5,0.0,de,1
Stürmen,Stürmen,LOC,-1.0,0.0,de,1
Wetterservice,Wetterservice,LOC,-0.7,0.0,de,1
Bundesstaat,Bundesstaat,LOC,0.0,0.0,de,1
Missouri,Missouri,LOC,0.0,0.0,de,1
Alarmber,Alarmber,LOC,0.0,0.0,de,1
Bezirk Imst,Bezirk Imst,LOC,0.0,0.0,de,1
Niedersc,Niedersc,LOC,0.0,1.0,de,1
Lloyds,Lloyds,LOC,-1.0,0.0,de,1
Behördenanga,Behördenanga,LOC,0.2333333333333333,0.0,de,1
Lissabon,Lissabon,LOC,0.3333333333333333,0.0,de,1
Feuerwehrleuten,Feuerwehrleuten,LOC,0.3333333333333333,0.0,de,1
Zeit wi…,Zeit wi…,LOC,0.0,0.0,de,1
Odenwaldkreis,Odenwaldkreis,LOC,0.0,0.0,de,1
Ried,Ried,LOC,0.0,0.0,de,1
Landesforstanstalt a…,Landesforstanstalt a…,LOC,-0.7,0.0,de,1
Freien,Freien,LOC,0.35,0.5,de,1
Départements,Départements,LOC,0.0,0.0,de,1
Andalusien,Andalusien,LOC,0.7,0.0,de,1
Bildschirmen,Bildschirmen,LOC,0.0,0.0,de,1
Odenwaldkreises,Odenwaldkreises,LOC,0.0,0.0,de,1
Shisha-Raucher,Shisha-Raucher,LOC,0.0,0.0,de,1
Rathen,Rathen,LOC,0.0,0.0,de,1
Heide,Heide,LOC,1.0,0.0,de,1
Arouca,Arouca,LOC,0.2333333333333333,0.0,de,1
Potsdam Heut,Potsdam Heut,LOC,0.0,0.0,de,1
Rax-Schneeberg,Rax-Schneeberg,LOC,-0.7,0.0,de,1
Tiroler,Tiroler,LOC,0.0,0.0,de,1
amerika,amerika,LOC,0.0,1.0,de,1
US-Bundesstaat ,US-Bundesstaat ,LOC,0.0,0.0,de,1
New York,New York,LOC,0.0,0.0,de,1
Urlaubsparadiese,Urlaubsparadiese,LOC,0.0,0.0,de,1
Flammemeer,Flammemeer,LOC,0.0,0.0,de,1
Rax-Schneeberggebiet,Rax-Schneeberggebiet,LOC,0.0,0.0,de,1
Rax-Sc,Rax-Sc,LOC,0.0,0.0,de,1
Rax-Gebiet,Rax-Gebiet,LOC,-1.0,0.0,de,1
Burgenlandes,Burgenlandes,LOC,0.7,0.0,de,1
Kemeten,Kemeten,LOC,-0.15000000000000002,0.0,de,1
Rosaliengebirge,Rosaliengebirge,LOC,0.7,0.0,de,1
Bezirk Neun,Bezirk Neun,LOC,0.0,0.0,de,1
Waldbrand-Risiko,Waldbrand-Risiko,LOC,0.0,0.0,de,1
Los Padres Natio,Los Padres Natio,LOC,0.0,0.0,de,1
D…,D…,LOC,0.0,0.0,de,1
Neufundland,Neufundland,LOC,-0.7,0.0,de,1
Nordtirol,Nordtirol,LOC,0.0,0.0,de,1
Baden,Baden,LOC,0.0,0.0,de,1
Mödling,Mödling,LOC,0.0,0.0,de,1
Waldbrandverordnungen,Waldbrandverordnungen,LOC,0.0,0.0,de,1
Bergisch-Gladbach,Bergisch-Gladbach,LOC,0.0,0.0,de,1
Schuldigen,Schuldigen,LOC,0.0,0.0,de,1
Sorgen,Sorgen,LOC,0.7,0.0,de,1
Verkohlte Landschaft,Verkohlte Landschaft,LOC,0.0,0.0,de,1
Irland,Irland,LOC,0.0,0.0,de,1
Zentrums d…,Zentrums d…,LOC,0.0,0.0,de,1
un…,un…,LOC,0.0,0.0,de,1
Riesiger Waldbrand,Riesiger Waldbrand,LOC,0.0,0.0,de,1
Südspaniens,Südspaniens,LOC,0.0,0.0,de,1
Waldbrand-Gefahrenindex,Waldbrand-Gefahrenindex,LOC,0.0,0.0,de,1
Weilers St. Martin,Weilers St. Martin,LOC,0.0,0.0,de,1
befür…,befür…,LOC,0.0,0.0,de,1
Evakuierungsvorgaben,Evakuierungsvorgaben,LOC,0.0,0.0,de,1
El Bolson,El Bolson,LOC,0.7,0.0,de,1
Donnerstag,Donnerstag,LOC,0.0,0.0,de,1
Bezirk Schärding,Bezirk Schärding,LOC,0.0,0.0,de,1
V…,V…,LOC,0.0,0.0,de,1
Tokio,Tokio,LOC,-0.13999999999999999,0.8,de,1
Ja…,Ja…,LOC,0.0,0.0,de,1
Waldbrandschutz-Verordnungen,Waldbrandschutz-Verordnungen,LOC,0.0,0.0,de,1
Braunau,Braunau,LOC,0.0,0.0,de,1
Schärding,Schärding,LOC,0.0,0.0,de,1
Vöcklabruck,Vöcklabruck,LOC,0.0,0.0,de,1
Freistadt,Freistadt,LOC,0.0,0.0,de,1
Sonniges,Sonniges,LOC,0.7,0.0,de,1
Vesuv-Nationalpark,Vesuv-Nationalpark,LOC,0.0,0.0,de,1
Vulkan Vesuv,Vulkan Vesuv,LOC,-1.0,0.0,de,1
Russland,Russland,LOC,0.0,0.0,de,1
Großbrand im Wald,Großbrand im Wald,LOC,0.0,0.0,de,1
Löschrucksäcken,Löschrucksäcken,LOC,0.0,0.0,de,1
11KM-Podcast,11KM-Podcast,LOC,0.0,0.0,de,1
Region Iwate,Region Iwate,LOC,-0.35,0.5,de,1
Iwate,Iwate,LOC,0.0,0.0,de,1
Beliebte Urlaubsregionen,Beliebte Urlaubsregionen,LOC,0.85,0.0,de,1
